,Price_Point,Mean_PE,PE_Segment_0,PE_Segment_1,PE_Segment_2,PE_Segment_3,Elasticity_Promotion_1,Elasticity_Promotion_0
0,0.5,-0.09637987850386186,-0.03226365779117487,-0.11983050006645077,-0.21117686361883659,-0.1798857453288464,-0.12572193527001826,-0.19563693765896328
1,0.51,-0.100447371510073,-0.03409395228423316,-0.12405228537415165,-0.2177471901797135,-0.18548251417086573,-0.1298376365062391,-0.20175789647258266
2,0.52,-0.10464184126814892,-0.03601337496840581,-0.12836881262614994,-0.22442525610762512,-0.19117105810608498,-0.13403228992484714,-0.2079813302491218
3,0.53,-0.10896644020598134,-0.03802585822488223,-0.13278157139325888,-0.23121184387996016,-0.19695204366835575,-0.13830688304741426,-0.21430806621331486
4,0.54,-0.1134243726774067,-0.04013549149084882,-0.13729205939745467,-0.23810772128917942,-0.20282612488254004,-0.14266240489334703,-0.2207389199365357
5,0.55,-0.11801889464627102,-0.042346526601039894,-0.14190178204135612,-0.24511364093369786,-0.20879394283083058,-0.14709984565859469,-0.22727469484748472
6,0.56,-0.12275331329922236,-0.04466338324443198,-0.14661225191871258,-0.2522303397105418,-0.214856125220584,-0.15162019638622673,-0.23391618174217665
7,0.5700000000000001,-0.12763098658414404,-0.047090654532910545,-0.15142498830574028,-0.2594585383102694,-0.22101328595408087,-0.15622444862892243,-0.2406641582936458
8,0.5800000000000001,-0.13265532267111144,-0.04963311267806327,-0.15634151663316442,-0.2667989407146499,-0.22726602470063667,-0.16091359410341438,-0.24751938856178698
9,0.5900000000000001,-0.1378297793327395,-0.05229571477155328,-0.16136336793885564,-0.2742522336976057,-0.2336149264714919,-0.16568862433694312,-0.2544826225037673
10,0.6000000000000001,-0.1431578632407694,-0.05508360866377862,-0.1664920783009537,-0.2818190863299258,-0.24006056119791383,-0.1705505303057908,-0.2615545954854469
11,0.6100000000000001,-0.14864312917574357,-0.05800213893468373,-0.17172918825141065,-0.289500149488262,-0.24660348331294804,-0.1755003020659671,-0.26873602779425726
12,0.6200000000000001,-0.15428917914661963,-0.0610568529497207,-0.17707624216989507,-0.29729605536892967,-0.2532442313372612,-0.1805389283761358,-0.2760276241539935
13,0.6300000000000001,-0.16009966141717988,-0.06425350699299873,-0.18253478765803335,-0.3052074170070331,-0.25998332746952013,-0.18566739631288076,-0.283430073241982
14,0.6400000000000001,-0.1660782694361256,-0.0675980724686526,-0.18810637489398277,-0.3132348278014418,-0.2668212771817548,-0.1908866908784173,-0.29094404720909334
15,0.6500000000000001,-0.17222874066776744,-0.07109674216036026,-0.1937925559673617,-0.3213788610461448,-0.27375856882015387,-0.19619779460087058,-0.2985702012030761
16,0.6600000000000001,-0.17855485532027102,-0.07475593653779179,-0.19959488419458749,-0.3296400694685127,-0.28079567321174514,-0.20160168712725163,-0.30630917289569154
